,state-code,state-name,district-code,district-name,teh-code,teh-name,vill-code,ward-no,area-name,census_id
14645,06,HARYANA,074,Karnal,00372,Karnal,059306,0000,Gondar (35),0607400372059306
14361,06,HARYANA,074,Karnal,00370,Nilokheri,059015,0000,Bir Naraina (59),0607400370059015
16621,06,HARYANA,081,Bhiwani,00400,Siwani,061282,0000,Dhani Ramjas (62),0608100400061282
626,03,PUNJAB,035,Gurdaspur,00202,Gurdaspur ,028071,0000,Bhangwan (442),0303500202028071
539,03,PUNJAB,035,Gurdaspur,00202,Gurdaspur ,027984,0000,Barila Khurd (87),0303500202027984
10712,03,PUNJAB,051,Rupnagar,00262,Anandpur Sahib,038431,0000,Samirowal (499),0305100262038431
8278,03,PUNJAB,047,Mansa,00247,Sardulgarh,035926,0000,Mian (97),0304700247035926
3587,03,PUNJAB,038,Hoshiarpur,00215,Mukerian ,031163,0000,Kolian (418),0303800215031163
17115,06,HARYANA,083,Jhajjar,00408,Bahadurgarh,061773,0000,Tandaheri(52),0608300408061773
4465,03,PUNJAB,038,Hoshiarpur,00217,Garhshankar,032051,0000,Najarpur (158),0303800217032051
75,03,PUNJAB,035,Gurdaspur,00201,Pathankot       ,027455,0000,Ferozepur Kalan (224),0303500201027455
4340,03,PUNJAB,038,Hoshiarpur,00217,Garhshankar,031926,0000,Gandhowal (291),0303800217031926
3224,03,PUNJAB,038,Hoshiarpur,00214,Dasua,030794,0000,Jia Natha (70),0303800214030794
14355,06,HARYANA,074,Karnal,00370,Nilokheri,059009,0000,Gholpura (17),0607400370059009
14359,06,HARYANA,074,Karnal,00370,Nilokheri,059013,0000,Bir Dhandari (55/56),0607400370059013
10304,03,PUNJAB,050,Tarn Taran,00259,Tarn Taran,038023,0000,Shahbazpur (234),0305000259038023
18647,06,HARYANA,087,Mewat ,00424,Punahana,063340,0000,Jamal Garh(156),0608700424063340
11681,03,PUNJAB,053,Sangrur,00269,Malerkotla,039436,0000,Kasampur (22),0305300269039436
3557,03,PUNJAB,038,Hoshiarpur,00215,Mukerian ,031133,0000,Jalala (277),0303800215031133
1738,03,PUNJAB,036,Kapurthala ,00206,Kapurthala ,029224,0000,Kokalpur (45),0303600206029224
3117,03,PUNJAB,038,Hoshiarpur,00214,Dasua,030674,0000,Raipur (3),0303800214030674
4697,03,PUNJAB,039,Shahid Bhagat Singh Nagar ,00218,Nawanshahr,032285,0000,Ratnana (275),0303900218032285
13121,06,HARYANA,071,Yamunanagar,00361,Jagadhri,057753,0000,Hartan (168),0607100361057753
18809,06,HARYANA,088,Faridabad,00426,Ballabgarh,063510,0000,Harphola (47),0608800426063510
16629,06,HARYANA,081,Bhiwani,00400,Siwani,061290,0000,Kharkari (124),0608100400061290
7433,03,PUNJAB,043,Firozpur,00237,Fazilka,035078,0000,Katehra (143),0304300237035078
8472,03,PUNJAB,047,Mansa,00249,Mansa,036119,0000,Gehle (78),0304700249036119
593,03,PUNJAB,035,Gurdaspur,00202,Gurdaspur ,028038,0000,Gunian (222),0303500202028038
9120,03,PUNJAB,048,Patiala,00253,Patiala,036768,0000,Tajalpur (299),0304800253036768
10456,03,PUNJAB,050,Tarn Taran,00260,Patti ,038177,0000,Bhangala (331),0305000260038177
12823,06,HARYANA,070,Ambala,00359,Ambala,057447,0000,Miyan Majra (300),0607000359057447
18391,06,HARYANA,087,Mewat ,00421,Taoru,063070,0000,Sehsaula(83),0608700421063070
2187,03,PUNJAB,037,Jalandhar,00209,Shahkot,029726,0000,Dharmiwal (293),0303700209029726
1886,03,PUNJAB,036,Kapurthala ,00207,Sultanpur Lodhi ,029381,0000,Patti Safdarpur (66),0303600207029381
17184,06,HARYANA,083,Jhajjar,00409,Jhajjar,061843,0000,Gudha(109),0608300409061843
7952,03,PUNJAB,045,Faridkot,00243,Jaitu,035602,0000,Romana Albel Singh (128),0304500243035602
